TransactionID,AccountID,MerchantID,CategoryID,PaymentMethodID,TransactionDate,Amount,TransactionType,Status,IsFraud
3618,930,39,3,3,2025-09-08 13:11:44,2040.94,Debit,Success,0
3619,56,100,8,1,2025-01-20 07:33:38,1479.57,Debit,Failed,0
3620,865,65,7,3,2024-10-28 15:38:15,10474.53,Debit,Success,0
3621,271,63,7,2,2025-07-21 12:08:45,21761.38,Debit,Success,0
3622,517,94,11,5,2025-11-04 13:21:39,1089.99,Debit,Success,0
3623,1302,90,12,3,2024-05-14 22:08:28,2488.6,Debit,Success,0
3624,1008,1,1,1,2024-06-29 20:45:48,21707.38,Debit,Success,0
3625,129,51,5,1,2024-12-26 13:12:55,4597.71,Debit,Success,0
3626,1000,76,8,5,2025-07-11 05:35:57,6138.88,Credit,Success,0
3627,1046,46,4,3,2025-12-14 09:22:39,2811.2,Debit,Success,0
3628,59,70,8,2,2024-10-30 02:33:59,5139.29,Debit,Success,0
3629,1072,79,10,5,2024-03-18 05:58:42,38431.96,Debit,Success,0
3630,1464,105,4,5,2025-09-20 08:24:37,2866.87,Debit,Success,0
3631,74,45,4,3,2025-12-10 17:18:28,1193.52,Debit,Success,0
3632,943,75,8,1,2024-06-20 19:34:35,6403.55,Debit,Success,0
3633,782,97,11,5,2024-01-18 06:55:27,9011.34,Debit,Success,0
3634,876,138,3,5,2025-05-07 17:24:08,2151.91,Debit,Success,0
3635,1480,54,5,2,2025-04-18 23:24:01,5166.66,Debit,Success,0
3636,15,15,1,4,2024-08-19 08:28:05,7688.87,Debit,Success,0
3637,1304,35,3,3,2025-10-10 11:52:55,1518.97,Debit,Success,0
3638,928,23,2,4,2025-10-27 04:54:51,5225.67,Debit,Success,0
3639,1197,64,7,4,2024-12-13 16:22:45,5848.94,Debit,Success,0
3640,349,107,11,5,2025-10-13 21:52:08,7215.62,Debit,Success,0
3641,522,35,3,1,2024-11-15 22:10:50,2325.41,Debit,Success,0
3642,1435,62,6,2,2025-02-24 16:38:46,5890.4,Debit,Success,0
3643,213,122,9,4,2025-10-26 01:18:06,129635.51,Credit,Success,0
3644,863,131,9,3,2024-03-11 11:50:37,111938.11,Credit,Success,0
3645,21,112,10,3,2025-02-04 10:24:38,96409.01,Debit,Success,0
3646,468,142,5,2,2025-11-18 13:31:47,6272.44,Debit,Success,0
3647,677,20,2,3,2024-06-15 09:34:38,4370.34,Debit,Success,0
3648,1260,127,3,3,2025-03-09 05:15:43,2829.05,Debit,Success,0
3649,1000,92,12,4,2024-06-12 13:17:02,337.89,Debit,Success,0
3650,502,92,12,5,2024-05-11 22:03:14,5165.36,Debit,Success,0
3651,770,108,11,2,2025-05-25 02:55:48,11113.88,Debit,Success,0
3652,79,87,11,5,2024-11-24 17:49:04,13636.34,Debit,Success,0
3653,405,23,2,3,2025-04-13 08:53:51,3348.86,Credit,Success,0
3654,146,42,4,3,2024-06-18 16:49:29,4667.01,Debit,Success,0
3655,1368,4,1,3,2025-04-18 22:58:37,14461.4,Debit,Success,0
3656,702,74,8,3,2025-01-14 11:01:57,7203.44,Debit,Success,0
3657,235,15,1,3,2025-12-28 20:05:28,20800.87,Debit,Success,0
3658,707,81,10,2,2024-03-17 17:14:39,69123.04,Debit,Success,0
3659,1370,99,12,5,2024-05-26 01:29:57,6487.85,Debit,Success,0
3660,138,57,6,5,2025-10-27 10:06:55,3849.08,Debit,Success,0
3661,655,45,4,2,2025-05-18 09:45:18,770.19,Debit,Success,0
3662,1276,22,2,3,2025-04-29 20:24:48,3813.19,Credit,Success,0
3663,1493,69,8,3,2024-11-03 01:12:52,5560.66,Debit,Success,0
3664,586,87,11,1,2024-06-21 23:18:56,14867.3,Debit,Success,0
3665,46,28,3,5,2024-08-27 09:41:53,863.97,Debit,Success,0
3666,1352,36,3,2,2024-02-09 11:45:53,1157.71,Debit,Success,0
3667,980,16,2,5,2024-01-28 09:59:52,7322.17,Debit,Success,0
3668,17,98,11,1,2024-06-06 10:19:26,11296.92,Debit,Success,0
3669,478,20,2,3,2024-07-27 09:47:46,6448.15,Debit,Success,0
3670,1418,31,3,2,2025-09-07 21:39:27,2693.61,Debit,Success,0
3671,238,124,5,1,2024-09-01 09:52:08,5201.53,Debit,Success,0
3672,459,130,6,1,2025-12-25 06:32:05,735.15,Debit,Success,0
3673,1139,25,2,5,2025-09-24 16:38:03,5228.85,Debit,Success,0
3674,240,77,9,5,2024-11-05 11:10:12,44769.25,Credit,Success,0
3675,445,113,4,2,2025-06-09 04:04:42,1944.2,Debit,Success,0
3676,883,64,7,4,2024-04-06 14:09:14,12481.87,Debit,Failed,0
3677,175,56,6,1,2025-12-13 02:58:30,5177.89,Debit,Success,0
3678,982,133,2,3,2025-09-25 03:56:32,478.96,Debit,Success,0
3679,510,141,9,3,2024-07-29 05:01:48,239117.64,Credit,Success,0
3680,1064,37,3,4,2024-01-29 15:04:16,2344.35,Debit,Success,0
3681,1449,48,5,4,2024-12-21 22:09:22,5239.1,Debit,Success,0
3682,402,34,3,4,2024-04-30 12:01:53,2885.09,Debit,Success,0
3683,647,127,3,4,2025-11-18 23:49:03,2933.18,Debit,Success,0
3684,422,150,4,1,2025-08-10 19:24:55,2410.36,Debit,Success,0
3685,1224,3,1,4,2025-09-14 08:25:58,16189.92,Debit,Success,0
3686,122,123,11,1,2024-09-10 06:44:29,10116.47,Debit,Success,0
3687,135,96,11,3,2024-01-28 18:31:55,13291.31,Debit,Success,0
3688,832,65,7,3,2024-11-01 06:54:01,22294.03,Debit,Success,0
3689,395,34,3,5,2025-07-08 22:33:35,2644.52,Debit,Success,0
3690,292,10,1,5,2024-01-06 18:31:11,34111.26,Debit,Success,0
3691,562,125,8,3,2025-12-03 11:35:21,2736.01,Debit,Success,0
3692,440,47,5,3,2025-08-12 13:50:01,15965.9,Debit,Success,0
3693,1122,13,1,4,2025-07-09 17:58:13,8220.36,Debit,Success,0
3694,529,145,4,2,2024-09-03 17:01:02,2350.38,Debit,Success,0
3695,983,109,5,3,2024-10-07 16:27:47,3669.34,Debit,Success,0
3696,682,93,12,3,2025-02-13 07:06:29,8913.59,Debit,Success,0
3697,10,128,2,5,2024-09-23 11:32:19,1006.82,Debit,Success,0
3698,231,1,1,3,2025-01-13 14:11:34,28597.9,Debit,Success,0
3699,629,117,11,4,2025-07-05 12:07:06,18389.94,Debit,Success,0
3700,46,67,7,3,2025-06-12 19:10:25,8871.53,Debit,Success,0
3701,1026,30,3,2,2024-09-21 05:47:25,1232.36,Debit,Success,0
3702,547,127,3,1,2024-08-25 15:28:05,715.45,Debit,Success,0
3703,1161,130,6,3,2024-11-18 08:21:54,4112.49,Debit,Success,0
3704,848,95,6,2,2024-01-08 02:05:38,1082.69,Debit,Success,0
3705,547,68,7,2,2025-01-20 18:30:58,17416.41,Debit,Success,0
3706,475,135,4,5,2024-07-31 12:51:33,2154.43,Debit,Success,0
3707,1200,120,5,2,2025-11-26 20:28:01,8352.22,Debit,Success,0
3708,233,77,9,1,2025-11-30 11:02:34,63464.46,Credit,Success,0
3709,1081,56,6,3,2024-01-20 07:17:52,3459.44,Debit,Success,0
3710,861,66,7,2,2025-04-19 01:00:44,20356.54,Debit,Success,0
3711,372,14,1,5,2024-12-09 22:07:19,38208.89,Debit,Success,0
3712,174,6,1,4,2025-08-12 10:18:08,33781.49,Debit,Success,0
3713,16,92,12,1,2025-05-01 10:10:32,1211.24,Debit,Success,0
3714,555,6,1,3,2024-03-09 20:28:13,18707.81,Debit,Success,0
3715,1381,81,10,1,2025-08-22 05:14:20,81703.41,Debit,Success,0
3716,1054,137,2,5,2025-03-08 08:58:46,3994.02,Debit,Success,0
3717,953,14,1,5,2024-02-24 02:28:00,38655.25,Debit,Success,0
3718,830,14,1,1,2025-10-13 20:21:28,29637.84,Debit,Success,0
3719,185,2,1,3,2025-08-02 09:35:18,7362.34,Debit,Success,0
3720,307,63,7,5,2024-09-08 10:45:22,5448.83,Debit,Success,0
3721,831,73,8,4,2025-04-28 22:22:55,4718.09,Debit,Success,0
3722,775,71,8,3,2024-05-21 13:56:20,5206.55,Debit,Success,0
3723,1493,14,1,1,2024-12-15 16:35:08,33513.78,Debit,Failed,0
3724,569,11,1,1,2025-11-22 16:50:38,37328.22,Debit,Success,0
3725,616,138,3,4,2024-04-28 13:07:04,884.72,Debit,Success,0
3726,1181,99,12,4,2025-08-19 16:15:03,3696.08,Debit,Success,0
3727,1374,128,2,5,2025-05-16 06:46:52,7354.52,Debit,Success,0
3728,1371,114,8,4,2024-07-08 07:31:46,7772.76,Debit,Success,0
3729,1148,109,5,5,2025-04-14 00:03:30,26710.8,Debit,Success,0
3730,1331,57,6,5,2024-04-07 05:05:48,5004.21,Debit,Success,0
3731,1259,145,4,4,2025-05-09 18:37:03,3496.3,Debit,Success,0
3732,1125,47,5,2,2025-01-04 23:53:13,25005.19,Debit,Success,0
3733,1370,15,1,5,2024-11-10 12:48:52,5777.09,Debit,Success,0
3734,20,37,3,5,2024-07-12 21:47:30,2551.93,Credit,Success,0
3735,1049,123,11,4,2025-06-16 01:33:40,18421.45,Debit,Success,0
3736,1022,44,4,1,2025-08-16 07:10:02,3067.88,Debit,Success,0
3737,1424,92,12,4,2024-10-04 19:09:43,4967.91,Debit,Success,0
3738,712,127,3,1,2025-12-01 05:39:26,2579.4,Debit,Success,0
3739,273,110,12,4,2024-12-14 12:20:28,4761.82,Debit,Success,0
3740,915,92,12,5,2025-06-06 05:32:06,2787.32,Debit,Success,0
3741,272,83,10,2,2024-02-11 06:19:21,6570.51,Debit,Success,0
3742,797,76,8,3,2024-08-19 01:13:08,2958.91,Debit,Success,0
3743,1466,61,6,1,2024-09-04 00:39:58,5994.75,Debit,Success,0
3744,687,9,1,1,2024-02-10 23:24:14,17590.88,Debit,Success,0
3745,251,116,3,2,2025-02-13 23:30:23,1126.4,Debit,Success,0
3746,734,53,5,2,2025-08-30 00:03:46,12463.66,Debit,Success,0
3747,473,96,11,2,2024-07-17 04:31:27,19861.73,Debit,Success,0
3748,1065,8,1,2,2025-02-13 05:49:49,18881.45,Debit,Success,0
3749,691,112,10,5,2025-05-24 21:11:11,21185.82,Credit,Success,0
3750,15,131,9,5,2025-12-16 22:56:03,179373.06,Credit,Success,0
3751,913,77,9,1,2024-09-14 01:13:47,81432.5,Credit,Success,0
3752,1284,26,2,5,2024-07-20 21:07:40,7120.45,Debit,Success,0
3753,1323,129,11,4,2025-10-11 02:08:23,17871.61,Debit,Success,0
3754,1456,93,12,3,2025-03-26 03:37:33,7552.14,Debit,Success,0
3755,34,108,11,4,2025-08-08 21:24:34,6267.95,Debit,Success,0
3756,1003,118,2,5,2025-12-08 04:06:23,6374.09,Debit,Success,0
3757,298,47,5,4,2024-01-31 10:13:45,6587.99,Debit,Failed,0
3758,539,4,1,2,2025-06-26 11:39:13,21283.83,Debit,Success,0
3759,1244,62,6,4,2024-08-14 19:29:39,5499.49,Debit,Success,0
3760,47,47,5,2,2024-08-04 02:44:23,5617.44,Debit,Success,0
3761,744,72,8,1,2025-11-21 13:22:51,5543.2,Debit,Success,0
3762,1330,58,6,5,2025-03-22 13:56:58,2547.76,Debit,Success,0
3763,965,67,7,1,2024-08-16 09:31:26,21835.4,Debit,Success,0
3764,734,114,8,5,2024-09-09 04:35:37,985.51,Debit,Success,0
3765,781,131,9,2,2024-11-13 04:54:30,55121.91,Credit,Success,0
3766,905,78,10,3,2025-02-14 07:58:43,20986.87,Debit,Success,0
3767,1222,86,11,3,2024-09-20 19:21:58,640.84,Debit,Success,0
3768,1357,136,2,3,2024-10-19 13:23:27,1747.41,Debit,Success,0
3769,187,103,1,1,2024-02-24 04:47:54,26656.37,Debit,Success,0
3770,1399,105,4,2,2025-01-24 21:24:14,2079.16,Debit,Success,0
3771,419,115,1,3,2025-12-22 05:10:46,36765.91,Debit,Success,0
3772,11,84,11,1,2024-03-07 13:42:25,11815.08,Credit,Success,0
3773,47,13,1,4,2025-03-17 12:46:46,8710.97,Debit,Success,0
3774,1287,2,1,2,2025-04-03 17:56:36,26746.71,Debit,Success,0
3775,120,77,9,5,2024-10-13 02:30:27,174305.92,Credit,Success,0
3776,1449,37,3,3,2025-02-28 09:58:49,1969.73,Debit,Success,0
3777,858,145,4,4,2025-05-17 07:45:17,4826.15,Debit,Success,0
3778,903,40,3,5,2024-08-06 22:14:34,2664.22,Debit,Success,0
3779,62,125,8,3,2024-11-29 04:32:36,3295.23,Debit,Failed,0
3780,621,25,2,4,2025-03-29 17:51:57,3651.83,Debit,Success,0
3781,541,91,12,3,2024-08-30 14:17:15,529.62,Debit,Success,0
3782,663,127,3,1,2025-05-30 01:25:10,576.92,Credit,Success,0
3783,1246,59,6,2,2025-11-20 12:17:25,1738.26,Debit,Success,0
3784,676,124,5,2,2024-09-14 16:25:38,29904.98,Debit,Success,0
3785,131,61,6,1,2024-02-02 07:32:28,3222.46,Credit,Success,0
3786,2,90,12,3,2025-09-28 09:24:27,5915.31,Debit,Success,0
3787,1194,43,4,1,2024-10-09 14:27:47,3456.83,Debit,Success,0
3788,487,8,1,5,2024-04-28 10:02:48,32737.84,Debit,Success,0
3789,1438,117,11,1,2025-02-22 22:32:45,12950.24,Debit,Success,0
3790,1234,130,6,2,2024-11-05 03:20:33,1446.17,Debit,Success,0
3791,458,144,9,5,2025-11-08 12:00:06,92172.93,Credit,Success,0
3792,987,46,4,2,2024-01-27 05:37:21,4054.18,Credit,Pending,0
3793,725,130,6,4,2024-03-11 05:54:18,749.13,Debit,Success,0
3794,186,1,1,5,2025-01-29 23:58:41,12160.54,Debit,Success,0
3795,766,143,11,1,2025-02-14 20:50:46,17603.2,Debit,Success,0
3796,1181,24,2,4,2025-08-30 07:53:59,4351.59,Debit,Success,0
3797,24,131,9,3,2024-03-19 15:00:34,160373.53,Credit,Success,0
3798,1144,44,4,3,2025-12-25 05:48:53,577.73,Debit,Success,0
3799,426,99,12,2,2024-03-26 04:37:14,834.84,Debit,Success,0
3800,544,124,5,1,2024-05-18 01:36:55,20239.18,Debit,Success,0
3801,965,90,12,4,2025-11-23 02:59:59,3695.83,Debit,Success,0
3802,819,12,1,1,2024-09-18 17:00:24,3197.58,Debit,Success,0
3803,68,110,12,2,2025-02-28 23:08:46,9176.82,Debit,Success,0
3804,1380,110,12,1,2024-03-16 13:20:31,1763.38,Debit,Success,0
3805,249,89,12,2,2024-03-05 17:05:57,8648.45,Debit,Success,0
3806,401,66,7,1,2025-09-21 19:59:14,4961.69,Debit,Success,0
3807,278,14,1,1,2025-05-22 18:46:58,17453.05,Debit,Success,0
3808,1137,131,9,5,2025-11-09 10:38:27,181256.19,Credit,Pending,0
3809,1297,125,8,1,2024-01-21 18:45:24,4694.55,Debit,Success,0
3810,183,96,11,1,2025-01-02 00:22:10,3249.14,Credit,Success,0
3811,562,131,9,1,2025-06-15 03:25:50,236527.69,Credit,Success,0
3812,834,2,1,1,2024-09-16 08:47:50,35119.49,Debit,Success,0
3813,1131,103,1,2,2024-04-14 08:02:51,11290.42,Debit,Success,0
3814,24,111,5,5,2024-12-26 00:52:25,20659.05,Debit,Success,0
3815,270,56,6,4,2025-05-28 01:26:52,1721.2,Debit,Success,0
3816,714,88,12,5,2025-09-25 20:34:58,6573.23,Debit,Success,0
3817,1268,143,11,1,2024-03-21 09:09:42,6161.94,Debit,Success,0
3818,391,105,4,5,2025-03-29 13:11:20,1794.45,Debit,Success,0
3819,197,60,6,4,2025-09-06 11:12:02,5641.3,Debit,Success,0
3820,602,133,2,4,2025-10-07 12:07:30,7143.07,Debit,Success,0
3821,914,131,9,4,2025-12-03 12:08:38,39504.54,Credit,Success,0
3822,389,74,8,3,2025-07-07 12:27:00,4895.08,Debit,Success,0
3823,1383,39,3,4,2025-07-15 19:58:40,1526.88,Credit,Success,0
3824,1401,9,1,3,2025-05-24 23:31:52,2269.81,Debit,Success,0
3825,303,68,7,3,2024-05-15 06:05:45,4125.0,Debit,Success,0
3826,658,104,7,5,2025-02-03 01:00:33,21023.3,Debit,Success,0
3827,116,15,1,3,2024-07-03 03:23:54,31022.23,Credit,Success,0
3828,180,6,1,2,2024-08-21 10:12:49,28900.19,Debit,Success,0
3829,471,94,11,3,2024-12-03 19:53:39,13445.69,Debit,Success,0
3830,301,64,7,5,2024-05-06 00:38:05,7136.25,Debit,Success,0
3831,154,14,1,3,2024-10-10 22:41:51,34553.72,Debit,Success,0
3832,404,17,2,4,2025-06-08 07:16:44,7032.42,Debit,Success,0
3833,198,118,2,1,2024-11-07 01:48:09,3531.26,Debit,Success,0
3834,1059,126,12,1,2025-09-29 18:55:43,5072.26,Debit,Failed,0
3835,637,17,2,2,2025-08-03 12:09:55,7792.71,Debit,Success,0
3836,741,65,7,5,2025-03-21 06:43:21,12100.05,Debit,Success,0
3837,1439,96,11,3,2024-05-10 13:13:49,10294.24,Debit,Success,0
3838,637,79,10,3,2025-05-20 20:09:20,74911.28,Debit,Success,0
3839,1141,116,3,2,2024-03-10 14:33:43,1727.58,Debit,Failed,0
3840,1080,116,3,2,2025-01-09 07:35:47,1605.74,Debit,Success,0
3841,776,87,11,1,2025-02-10 15:27:24,10879.4,Debit,Failed,0
3842,915,53,5,1,2025-12-24 22:52:32,21910.4,Debit,Success,0
3843,441,93,12,4,2024-03-14 21:53:52,5598.91,Debit,Success,0
3844,196,127,3,1,2025-12-27 04:25:08,1520.18,Debit,Success,0
3845,250,84,11,1,2024-09-26 07:00:40,16202.75,Debit,Success,0
3846,627,60,6,3,2025-08-28 19:24:59,4305.4,Debit,Success,0
3847,199,84,11,1,2025-09-01 19:54:30,13828.74,Debit,Success,0
3848,338,60,6,5,2024-10-10 18:59:28,2706.39,Debit,Success,0
3849,1297,122,9,3,2024-02-16 23:13:50,72045.92,Credit,Success,0
3850,1436,132,6,3,2025-01-08 23:45:34,4919.59,Debit,Success,0
3851,976,44,4,5,2025-06-20 16:05:53,2315.62,Debit,Pending,0
3852,1210,115,1,2,2024-05-13 03:23:36,20216.07,Debit,Success,0
3853,591,133,2,5,2024-08-12 16:08:31,6966.39,Debit,Success,0
3854,1234,143,11,3,2024-06-20 05:14:55,5648.75,Credit,Success,0
3855,640,90,12,5,2025-04-06 06:43:07,2261.6,Debit,Success,0
3856,37,78,10,2,2025-05-23 08:00:29,40567.59,Debit,Pending,0
3857,921,117,11,4,2025-02-15 00:00:43,19265.92,Debit,Success,0
3858,1408,22,2,5,2024-06-07 03:55:11,1191.06,Debit,Success,0
3859,338,103,1,4,2025-05-30 13:55:34,22446.08,Debit,Success,0
3860,405,102,6,1,2025-12-26 06:38:13,5456.6,Debit,Success,0
3861,76,10,1,4,2025-03-17 18:10:42,16335.02,Debit,Success,0
3862,415,88,12,3,2024-12-26 07:06:11,6568.98,Debit,Pending,0
3863,188,16,2,1,2024-10-10 18:56:35,7739.38,Debit,Failed,0
3864,372,1,1,1,2024-12-25 03:09:16,1649.03,Debit,Success,0
3865,39,30,3,3,2024-03-31 15:48:45,1743.47,Debit,Success,0
3866,1412,38,3,4,2025-10-02 16:06:05,2220.84,Debit,Success,0
3867,1173,60,6,3,2025-07-19 20:45:23,1168.14,Debit,Success,0
3868,840,67,7,2,2024-04-16 06:48:54,22784.95,Debit,Success,0
3869,1009,13,1,4,2025-02-13 14:27:33,19780.58,Debit,Success,0
3870,633,45,4,1,2024-03-14 06:53:49,2684.87,Debit,Success,0
3871,1115,142,5,3,2025-07-22 00:35:41,6031.36,Debit,Success,0
3872,1004,80,10,4,2025-09-14 19:00:43,11940.66,Debit,Success,0
3873,631,106,12,5,2024-08-17 19:06:21,9673.47,Debit,Success,0
3874,153,76,8,3,2024-09-14 15:39:10,7944.74,Debit,Success,0
3875,788,56,6,3,2025-06-21 12:06:51,4988.01,Debit,Success,0
3876,702,120,5,4,2025-11-05 19:36:05,7345.82,Debit,Success,0
3877,474,17,2,4,2025-08-09 12:29:42,3726.31,Debit,Success,0
3878,939,25,2,2,2024-02-16 05:48:12,3572.32,Debit,Success,0
3879,325,29,3,3,2025-01-31 18:36:28,2746.84,Debit,Success,0
3880,1397,143,11,4,2025-10-23 11:23:58,12552.22,Debit,Success,0
3881,632,48,5,5,2024-05-01 03:43:21,3599.55,Debit,Success,0
3882,848,41,4,1,2024-07-06 23:53:54,4177.2,Debit,Success,0
3883,1313,127,3,5,2025-07-19 22:34:55,1347.29,Debit,Success,0
3884,711,7,1,5,2025-11-20 19:30:12,15450.84,Debit,Success,0
3885,1428,4,1,2,2025-08-28 09:53:13,39717.95,Debit,Success,0
3886,1004,148,4,4,2024-06-21 12:12:09,4278.46,Debit,Success,0
3887,541,149,12,3,2024-12-25 19:25:51,5230.6,Debit,Success,0
3888,161,49,5,3,2025-08-20 20:16:28,11124.63,Debit,Success,0
3889,1327,102,6,1,2025-03-29 08:55:20,4358.03,Debit,Success,0
3890,1326,108,11,1,2025-03-29 15:10:38,11403.58,Debit,Success,0
3891,1315,94,11,5,2025-02-11 10:56:14,5544.62,Debit,Success,0
3892,67,107,11,4,2024-12-23 08:35:55,10737.05,Debit,Success,0
3893,1189,139,8,2,2025-06-30 11:59:25,1736.28,Debit,Success,0
3894,1427,21,2,3,2024-11-06 23:33:02,6529.09,Credit,Success,0
3895,1479,5,1,4,2024-10-08 02:22:00,9127.72,Debit,Success,0
3896,290,109,5,4,2024-11-17 03:02:51,11340.15,Debit,Success,0
3897,597,133,2,4,2025-03-18 06:12:57,3844.78,Debit,Success,0
3898,508,55,6,2,2025-02-07 13:47:02,5134.43,Debit,Success,0
3899,229,89,12,3,2025-08-07 19:30:16,5986.89,Debit,Success,0
3900,182,3,1,1,2024-10-17 02:03:56,7572.05,Debit,Success,0
3901,672,83,10,1,2024-04-22 21:55:38,39478.15,Debit,Success,0
3902,415,106,12,5,2025-05-02 18:40:30,2043.49,Debit,Success,0
3903,659,123,11,4,2024-09-26 08:13:56,17313.11,Debit,Success,0
3904,47,51,5,3,2025-08-27 06:54:21,20325.5,Debit,Success,0
3905,827,135,4,5,2024-07-09 14:01:46,2616.67,Debit,Success,0
3906,246,75,8,2,2025-10-13 22:34:43,4917.8,Debit,Success,0
3907,385,119,10,4,2024-08-11 18:07:08,46441.21,Debit,Success,0
3908,425,42,4,2,2024-10-31 21:06:44,2742.03,Debit,Success,0
3909,1003,99,12,5,2025-12-11 16:49:00,754.77,Credit,Success,0
3910,62,18,2,4,2025-10-18 11:07:56,2285.16,Debit,Failed,0
3911,904,131,9,5,2025-07-04 21:41:19,188072.75,Credit,Success,0
3912,720,14,1,4,2024-01-11 07:16:33,8916.14,Debit,Success,0
3913,538,1,1,5,2025-11-25 00:55:18,5607.2,Debit,Success,1
3914,1037,49,5,2,2024-04-30 14:35:55,23922.33,Debit,Success,0
3915,1064,121,12,3,2024-03-25 13:31:47,7486.52,Debit,Success,0
3916,1350,79,10,5,2024-09-30 01:35:35,90149.51,Debit,Success,0
3917,1283,80,10,3,2024-07-09 20:02:29,43853.52,Debit,Success,0
3918,255,31,3,3,2025-09-26 19:49:03,603.02,Debit,Success,0
3919,824,121,12,4,2025-09-13 19:42:39,2038.75,Credit,Success,0
3920,723,10,1,3,2024-09-08 11:54:25,38777.6,Debit,Success,0
3921,564,35,3,1,2025-08-30 03:51:22,2442.29,Debit,Success,0
3922,1248,15,1,3,2024-04-30 04:55:40,8992.57,Debit,Success,1
3923,1361,5,1,5,2024-10-26 04:12:05,6031.24,Credit,Pending,0
3924,114,68,7,3,2025-06-13 04:51:58,13444.46,Debit,Success,0
3925,590,46,4,4,2024-02-27 11:19:33,1478.82,Debit,Success,0
3926,1202,8,1,5,2025-09-06 14:56:13,37676.3,Debit,Success,0
3927,215,132,6,3,2025-11-27 10:15:33,5176.52,Debit,Success,0
3928,895,12,1,3,2024-07-11 16:55:08,34152.1,Debit,Success,0
3929,748,135,4,4,2024-12-17 05:55:23,3585.03,Debit,Success,0
3930,1212,34,3,1,2024-03-22 10:57:21,844.48,Debit,Success,0
3931,537,71,8,5,2025-09-27 10:54:19,3791.82,Debit,Success,0
3932,577,6,1,5,2025-12-26 09:32:35,29708.32,Debit,Success,0
3933,523,138,3,3,2025-06-06 18:08:41,1310.58,Debit,Success,0
3934,740,111,5,3,2025-03-30 13:38:59,23688.55,Debit,Success,0
3935,160,52,5,1,2025-01-12 10:32:32,15627.46,Debit,Success,0
3936,926,25,2,4,2024-12-03 09:28:49,7483.42,Debit,Success,0
3937,445,7,1,5,2024-10-17 22:07:08,18171.41,Debit,Success,0
3938,1261,75,8,1,2024-09-11 15:38:30,431.11,Debit,Success,0
3939,636,103,1,5,2025-01-07 19:18:35,27675.56,Debit,Success,0
3940,405,83,10,5,2024-04-18 13:27:08,34421.45,Debit,Success,0
3941,704,27,2,1,2024-12-03 11:37:14,7455.01,Debit,Success,0
3942,318,28,3,2,2024-01-22 12:19:07,1548.83,Debit,Success,0
3943,232,25,2,2,2024-03-05 09:52:23,2355.18,Debit,Success,0
3944,689,118,2,5,2024-02-27 10:18:23,2077.15,Debit,Success,0
3945,252,137,2,4,2025-01-07 13:51:11,7938.4,Debit,Success,0
3946,850,114,8,4,2025-11-04 15:44:55,4219.1,Debit,Success,0
3947,1189,35,3,1,2024-01-08 09:51:47,235.41,Debit,Success,0
3948,676,54,5,4,2024-03-22 15:05:23,17127.34,Debit,Success,0
3949,801,24,2,5,2025-04-12 18:14:14,3192.98,Credit,Success,0
3950,861,96,11,1,2024-09-05 02:42:43,10708.49,Debit,Success,0
3951,51,32,3,1,2025-07-13 11:41:43,245.22,Debit,Success,0
3952,420,6,1,2,2024-03-21 02:06:23,2226.56,Debit,Success,0
3953,487,8,1,2,2024-07-13 21:43:46,37647.02,Debit,Success,0
3954,484,36,3,5,2024-01-03 21:42:56,1747.47,Debit,Success,0
3955,433,97,11,5,2024-03-05 17:34:39,6294.51,Debit,Success,0
3956,509,17,2,3,2025-02-26 14:27:25,7069.29,Debit,Success,0
3957,381,119,10,3,2024-11-02 16:44:05,19041.62,Debit,Success,0
3958,629,114,8,3,2024-06-01 23:52:26,6831.35,Debit,Success,0
3959,1228,61,6,4,2025-12-01 05:48:31,2557.5,Debit,Success,0
3960,972,14,1,4,2024-04-05 21:44:35,33079.16,Debit,Success,0
3961,181,25,2,3,2025-02-01 16:28:42,7471.66,Debit,Success,0
3962,511,71,8,1,2025-08-05 19:45:21,6539.88,Debit,Success,0
3963,21,31,3,2,2024-05-27 06:39:17,1935.83,Debit,Success,0
3964,550,32,3,5,2025-07-22 18:51:24,1257.51,Debit,Pending,0
3965,285,5,1,5,2024-05-04 21:34:11,31369.34,Debit,Success,0
3966,1148,20,2,4,2025-10-23 04:17:24,1271.49,Debit,Success,0
3967,553,88,12,1,2025-05-12 22:35:49,9814.36,Debit,Success,0
3968,1067,118,2,3,2025-05-18 09:45:56,4067.02,Debit,Success,0
3969,667,15,1,4,2024-12-01 18:24:43,26672.4,Debit,Success,0
3970,1151,121,12,1,2025-01-15 14:32:24,635.71,Debit,Success,0
3971,1335,137,2,4,2025-02-09 20:47:30,2236.88,Debit,Success,0
3972,75,127,3,3,2025-02-28 07:10:29,1321.6,Debit,Success,0
3973,126,12,1,3,2024-09-14 08:11:02,6461.56,Debit,Success,0
3974,756,86,11,2,2025-04-11 22:06:55,1488.83,Debit,Success,0
3975,45,59,6,3,2025-06-24 11:42:42,2571.32,Debit,Success,0
3976,180,18,2,3,2025-07-14 10:03:34,7913.35,Debit,Success,0
3977,842,69,8,2,2025-05-27 15:57:27,1733.48,Debit,Success,0
3978,1123,138,3,1,2024-10-12 04:13:13,154.46,Credit,Failed,0
3979,1006,115,1,1,2025-09-22 02:47:52,2007.33,Debit,Success,0
3980,1341,50,5,3,2024-12-23 14:57:53,17747.06,Debit,Success,0
3981,1441,67,7,2,2024-12-07 04:30:01,9108.01,Debit,Success,0
